"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"RT @LaurenNadler: Incredible geographic sampling range to characterise endemism in #RedSea @ReefEcologyLab #ICRS2016 https://t.co/n0SPz0yEBI",FALSE,0,NA,2016-06-24 03:46:39,FALSE,NA,"746187757291110404",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ReefEcologyLab",2,TRUE,FALSE,NA,NA
"@mo_leopardus: southern coral trout burst acceleration and routine swimming speeds lower than northern fish- even at same temp #ICRS2016",FALSE,1,"mo_leopardus",2016-06-24 03:42:44,FALSE,NA,"746186769842900996","725488583151243264","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","WolfeBarrett",0,FALSE,FALSE,NA,NA
"Up at 17:45 in 308 is @Richardson_LE ! Don't miss out #ICRS2016",FALSE,0,NA,2016-06-24 03:42:35,FALSE,NA,"746186733536960513",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CoralCoE",0,FALSE,FALSE,NA,NA
"RT @ChrisRoelfsema: Learn #coral #remote sensing https://t.co/vt3YREO1Kv @RSRC_UQ @GBRFoundation @CoralCoE @CoralReefWatch #icrs2016 https:…",FALSE,0,NA,2016-06-24 03:42:31,FALSE,NA,"746186717619593217",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","remotelysense",4,TRUE,FALSE,NA,NA
"RT @ProfTerryHughes: Struck by #coral #bleaching, Maldives urges rich countries to rapidly ratify Paris climate agreement https://t.co/L7jc…",FALSE,0,NA,2016-06-24 03:41:55,FALSE,NA,"746186565395722240",NA,"<a href=""http://www.shazeensamad.com"" rel=""nofollow"">Retweet Maldives</a>","RetweetMaldives",28,TRUE,FALSE,NA,NA
"Fish larger in protected areas #ICRS2016 S. Lindfield #Palau fisheries great evidence for successful fishery mgmt https://t.co/NUvpUHWxj0",FALSE,3,NA,2016-06-24 03:41:50,FALSE,NA,"746186544596148224",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","TiffoFisho",3,FALSE,FALSE,NA,NA
"Any UK people want to go cry in the pub with me? #ICRS2016",FALSE,0,NA,2016-06-24 03:40:47,FALSE,NA,"746186279713275909",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Sal_Keith",0,FALSE,FALSE,NA,NA
"Should political #geographers play bigger role in coral reef issues? #ICRS2016  presentations Arc Centre of Excellence #coral reef studies",FALSE,1,NA,2016-06-24 03:40:01,FALSE,NA,"746186088427884544",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","gcfi_fisheries",0,FALSE,FALSE,NA,NA
"RT @ProfTerryHughes: Struck by #coral #bleaching, Maldives urges rich countries to rapidly ratify Paris climate agreement https://t.co/L7jc…",FALSE,0,NA,2016-06-24 03:40:00,FALSE,NA,"746186084162244608",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RemoteReefs",28,TRUE,FALSE,NA,NA
"RT @TiffoFisho: ""Taste like crap"" leading algae survival strategy @SJBrandl_23 discussing herbivory in coral reefs @CoralCoE @jcu #ICRS2016",FALSE,0,NA,2016-06-24 03:39:57,FALSE,NA,"746186073156419584",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bellwoodlab",2,TRUE,FALSE,NA,NA
"RT @TiffoFisho: @SJBrandl_23 functional herbivores: croppers vs. detritivores using multiple methods #ICRS2016 @CoralCoE @jcu https://t.co/…",FALSE,0,NA,2016-06-24 03:39:54,FALSE,NA,"746186059814309888",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bellwoodlab",3,TRUE,FALSE,NA,NA
"The UK is imploding. Sorry Europe. #EUref now, back to the tropics at #ICRS2016...",FALSE,2,NA,2016-06-24 03:39:39,FALSE,NA,"746185993724715010",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jamespwr",0,FALSE,FALSE,NA,NA
"RT @TiffoFisho: @SJBrandl_23 functional herbivores: croppers vs. detritivores using multiple methods #ICRS2016 @CoralCoE @jcu https://t.co/…",FALSE,0,NA,2016-06-24 03:39:31,FALSE,NA,"746185960614879232",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CoralCoE",3,TRUE,FALSE,NA,NA
"RT @TiffoFisho: ""Taste like crap"" leading algae survival strategy @SJBrandl_23 discussing herbivory in coral reefs @CoralCoE @jcu #ICRS2016",FALSE,0,NA,2016-06-24 03:39:16,FALSE,NA,"746185898081955840",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CoralCoE",2,TRUE,FALSE,NA,NA
"RT @DrChrisKellogg: Work: Wildlife disease investigations (step 1, dead animal): pathology tells you whether infections or non-infectious c…",FALSE,0,NA,2016-06-24 03:38:24,FALSE,NA,"746185680338857984",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","reefgenomics",1,TRUE,FALSE,NA,NA
"RT @physiologyfish: Can #corals recover? If they can regenerate new tissue, keep their good microbes &amp; don't get vibrio, then maybe, says @…",FALSE,0,NA,2016-06-24 03:38:06,FALSE,NA,"746185604476477441",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","KathMorrow90",9,TRUE,FALSE,NA,NA
"#ICRS2016 Jan presenting his work from Mae Haad, Koh Phangan https://t.co/WhDm6nD12y",FALSE,0,NA,2016-06-24 03:37:54,FALSE,NA,"746185557181530112",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","CoreSea1",0,FALSE,FALSE,NA,NA
"This is a global pattern of increasing Acropora dominance over past millions of years; not regional drivers #ICRS2016",FALSE,0,"jess_carilli",2016-06-24 03:37:37,FALSE,"746185137189093376","746185482585800706","387933436","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jess_carilli",0,FALSE,FALSE,NA,NA
"RT @pete_cowman: Made it to the #icrs2016 #tweetup! Here are comments from the group on conference tweeting @physiologyfish https://t.co/fq…",FALSE,0,NA,2016-06-24 03:37:21,FALSE,NA,"746185416013799424",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jenn_tanner",8,TRUE,FALSE,NA,NA
"RT @physiologyfish: Can #corals recover? If they can regenerate new tissue, keep their good microbes &amp; don't get vibrio, then maybe, says @…",FALSE,0,NA,2016-06-24 03:36:57,FALSE,NA,"746185316218724352",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CoralTrace",9,TRUE,FALSE,NA,NA
"RT @smangubhai: Margaret Fox from @wcsfiji delivers an excellent talk at #icrs2016 on fisheries export data and trends. https://t.co/PwEz63…",FALSE,0,NA,2016-06-24 03:36:42,FALSE,NA,"746185254168231937",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","spinnershark7",4,TRUE,FALSE,NA,NA
"RT @mkmorikawa: Noah Rose of @HopkinsMarine tells #ICRS2016 gene flow can have unexpected coral genomic responses to climate change https:/…",FALSE,0,NA,2016-06-24 03:36:41,FALSE,NA,"746185248535257089",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HopkinsMarine",1,TRUE,FALSE,NA,NA
"RT @DrChrisKellogg: Thierry Work: Microscopy! Tissue changes shed light into pathogenesis of disease &amp; ecological processes
#ICRS2016 #USGS",FALSE,0,NA,2016-06-24 03:36:29,FALSE,NA,"746185196894990336",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CoralTrace",1,TRUE,FALSE,NA,NA
"Nicole Leonard reconstructs water quality gradients on GBR using geochemical proxies in massive Porites #ICRS2016 https://t.co/MA8ZemRvWw",FALSE,0,NA,2016-06-24 03:36:25,FALSE,NA,"746185182877646848",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ReefScientist",0,FALSE,FALSE,NA,NA
"Renema: literature review found that Acropora dominated reefs seem to have appeared around 2Ma; 0.9Ma-today very dominant #ICRS2016",FALSE,0,NA,2016-06-24 03:36:14,FALSE,NA,"746185137189093376",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jess_carilli",0,FALSE,FALSE,NA,NA
"RT @LaurenFuess: Rose: differentiation between cryptic species w/ variably bleaching susceptibility is concentrated in specific regions of…",FALSE,0,NA,2016-06-24 03:35:44,FALSE,NA,"746185009531224065",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","reefgenomics",1,TRUE,FALSE,NA,NA
"RT @AllisonMLewis: A full house! @IlianaBaums talks on hybridization of Caribbean palmata and cervicornis  #icrs2016 https://t.co/mRF0FOMD97",FALSE,0,NA,2016-06-24 03:35:04,FALSE,NA,"746184843193548800",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","reefgenomics",2,TRUE,FALSE,NA,NA
"RT @ProfTerryHughes: Struck by #coral #bleaching, Maldives urges rich countries to rapidly ratify Paris climate agreement https://t.co/L7jc…",FALSE,0,NA,2016-06-24 03:33:19,FALSE,NA,"746184402787405824",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","petrina_elliott",28,TRUE,FALSE,NA,NA
"Fishery as peace broker? Fishery at mercy of larger processes near the border sourh-north Korea and South China Sea #ICRS2016",FALSE,0,NA,2016-06-24 03:33:00,FALSE,NA,"746184320109318145",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","gcfi_fisheries",0,FALSE,FALSE,NA,NA
"RT @HugePossum: Real marine conservation outcomes at hugescale with #Marxan #ICRS2016 https://t.co/YI6c9zPlUL",FALSE,0,NA,2016-06-24 03:32:28,FALSE,NA,"746184189976862720",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Matt_Marxan",5,TRUE,FALSE,NA,NA
"@IMARESWUR de Bakker: Benthic cyanobacterial mars have increased from shallow reefs down to over 40 meters! #ICRS2016 @Reef_Algae_Lab",FALSE,0,"MattTietbs47",2016-06-24 03:31:17,FALSE,"746180952653651968","746183888775503873","2930027739","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MattTietbs47",0,FALSE,FALSE,NA,NA
"Investigating micro-topography use with coral reef fishes. It is a perspective-thing @SJBrandl_23 #ICRS2016",FALSE,0,NA,2016-06-24 03:30:42,FALSE,NA,"746183744340430848",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","TiffoFisho",0,FALSE,FALSE,NA,NA
"Real marine conservation outcomes at hugescale with #Marxan #ICRS2016 https://t.co/YI6c9zPlUL",FALSE,7,NA,2016-06-24 03:28:16,FALSE,NA,"746183131821072384",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HugePossum",5,FALSE,FALSE,NA,NA
"@SJBrandl_23 functional herbivores: croppers vs. detritivores using multiple methods #ICRS2016 @CoralCoE @jcu https://t.co/huOmFlkHFP",FALSE,3,"SJBrandl_23",2016-06-24 03:27:47,FALSE,NA,"746183011138342912","1970191052","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","TiffoFisho",3,FALSE,FALSE,NA,NA
"De Bakker: Cyanobacteria mats fix N2, are heat tolerant, unpalatable, multi-species = strong competitors #ICRS2016",FALSE,0,"jess_carilli",2016-06-24 03:27:42,FALSE,"746182653242597381","746182986932985856","387933436","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jess_carilli",0,FALSE,FALSE,NA,NA
"De Bakker: Find red fuzzy Cyanobacteria mats throughout seasons at impacted sites in Curaçao and Bonaire #ICRS2016",FALSE,0,"jess_carilli",2016-06-24 03:26:22,FALSE,"746182153407324160","746182653242597381","387933436","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jess_carilli",0,FALSE,FALSE,NA,NA
"@SJBrandl_23 : 1 bite every 5 days does not keep the #turfs away #icrs2016",FALSE,0,"SJBrandl_23",2016-06-24 03:25:43,FALSE,NA,"746182491325620224","1970191052","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pete_cowman",1,FALSE,FALSE,NA,NA
"RT @CoralReefFish: .@ProfTerryHughes: some corals recover when herbivores come back, but different assemblage! #ICRS2016 https://t.co/TKu5c…",FALSE,0,NA,2016-06-24 03:25:17,FALSE,NA,"746182380675694592",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","dianethompso",14,TRUE,FALSE,NA,NA
"RT @AlelimonHA: @CoralTrace ""non-pathogenic alterations in t microbiome occur in corals that survive bleaching"" #ICRS2016 @CoralCoE https:/…",FALSE,0,NA,2016-06-24 03:24:51,FALSE,NA,"746182270176813057",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CoralTrace",3,TRUE,FALSE,NA,NA
"RT @simondonner: 1.5C warming may be too much for many coral reefs #icrs2016",FALSE,0,NA,2016-06-24 03:24:45,FALSE,NA,"746182244801208320",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","dianethompso",6,TRUE,FALSE,NA,NA
"De Bakker: past 40 yrs - turfs and macro algae increased but then decreased while Cyanobacteria and sponges increased #ICRS2016",FALSE,0,NA,2016-06-24 03:24:23,FALSE,NA,"746182153407324160",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jess_carilli",0,FALSE,FALSE,NA,NA
"RT @ProfTerryHughes: Please listen- ""I do believe we can save the #GreatBarrierReef, but we have to try harder"" #ICRS2016 https://t.co/j5xa…",FALSE,0,NA,2016-06-24 03:24:19,FALSE,NA,"746182135921291264",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","dianethompso",90,TRUE,FALSE,NA,NA
"RT @simondonner: Take home #2: Try stuff. Given dire forecast for coral reefs, we need to open to new management ideas, assisted migration,…",FALSE,0,NA,2016-06-24 03:24:09,FALSE,NA,"746182096410943489",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","dianethompso",7,TRUE,FALSE,NA,NA
"Sukma Tarigan now discussing complementary management practices to enhance fish biomass in Karimunjawa,Indonesia room 302 @WCS_ID #ICRS2016",FALSE,1,NA,2016-06-24 03:23:42,FALSE,NA,"746181980023205888",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Georgina_Gurney",0,FALSE,FALSE,NA,NA
"Dr Fox gives a shout out to #Mermaid, our next best hope for clean coral reef monitoring data? #ICRS2016 https://t.co/f07O3Yrnp5",FALSE,4,NA,2016-06-24 03:23:08,FALSE,NA,"746181838985527296",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","emilysdarling",0,FALSE,FALSE,NA,NA
"Reunited with my Ph.D. advisor! #ICRS2016 https://t.co/gGCS64oCco",FALSE,4,NA,2016-06-24 03:22:54,FALSE,NA,"746181778574966785",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MicrobiaLoop",0,FALSE,FALSE,NA,NA
"RT @TiffoFisho: #ICRS2016 support oldest coral reef society: buy @AustCoralReefs gear &amp; say g'day! @AshtonGainsford @TiffoFisho https://t.c…",FALSE,0,NA,2016-06-24 03:22:39,FALSE,NA,"746181716339875840",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AustCoralReefs",4,TRUE,FALSE,NA,NA
"Yes, yes, yes @Rebeccaweeks @VeraHorigue @kubistayshappy petemumby @lukyadrianto @ErikSimmons6 #ICRS2016 ^MP https://t.co/Kr6zBsSZBZ",FALSE,3,NA,2016-06-24 03:22:32,FALSE,NA,"746181689269846016",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CCRESnet",0,FALSE,FALSE,NA,NA
"@SJBrandl_23 talking about #herbivores  in a new #dimension @smithsonian #icrs2016 https://t.co/7kLMb0xgP2",FALSE,0,"SJBrandl_23",2016-06-24 03:21:04,FALSE,NA,"746181320032739328","1970191052","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pete_cowman",0,FALSE,FALSE,NA,NA
"RT @emilysdarling: Hogan: Targeting areas with naturally high self-recruitment will be most effective for #lionfish culling efforts #icrs20…",FALSE,0,NA,2016-06-24 03:19:57,FALSE,NA,"746181037860880385",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Nasolituratus",5,TRUE,FALSE,NA,NA
"de Bakker: Found big increase in benthic cyanobacterial mays over 40 years in permanent plots! #ICRS2016 @IMARESWUR",FALSE,0,"MattTietbs47",2016-06-24 03:19:37,FALSE,"746180292659003392","746180952653651968","2930027739","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MattTietbs47",0,FALSE,FALSE,NA,NA
"""Taste like crap"" leading algae survival strategy @SJBrandl_23 discussing herbivory in coral reefs @CoralCoE @jcu #ICRS2016",FALSE,0,NA,2016-06-24 03:19:25,FALSE,NA,"746180905530593280",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","TiffoFisho",2,FALSE,FALSE,NA,NA
"RT @emilysdarling: Hogan: Targeting areas with naturally high self-recruitment will be most effective for #lionfish culling efforts #icrs20…",FALSE,0,NA,2016-06-24 03:18:02,FALSE,NA,"746180556812017664",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","dianethompso",5,TRUE,FALSE,NA,NA
"Hogan: location, location, location important in #Lionfish management #ICRS2016",FALSE,0,NA,2016-06-24 03:17:49,FALSE,NA,"746180500063039488",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","dianethompso",0,FALSE,FALSE,NA,NA
"RT @pete_cowman: N Graham shows pic of #bleaching in #Seychelles. 85% bleached. No # on mortality yet #icrs2016 https://t.co/z5jPY1cZ69",FALSE,0,NA,2016-06-24 03:17:31,FALSE,NA,"746180424490090496",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GraceEFrank",5,TRUE,FALSE,NA,NA
"Hogan: Targeting areas with naturally high self-recruitment will be most effective for #lionfish culling efforts #icrs2016",FALSE,5,NA,2016-06-24 03:17:23,FALSE,NA,"746180392399429632",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","emilysdarling",5,FALSE,FALSE,NA,NA
"It's @SJBrandl_23 !! #ICRS2016 https://t.co/U7Muu8DGgf",FALSE,1,NA,2016-06-24 03:17:09,FALSE,NA,"746180332718718977",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bellwoodlab",0,FALSE,FALSE,NA,NA
"Hogan #ICRS2016 pop monthly removal of lionfish must be 80% or higher to be effective, bc self-recruitment is high",FALSE,0,NA,2016-06-24 03:17:03,FALSE,NA,"746180308370743296",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","evo_fish",0,FALSE,FALSE,NA,NA
"de Bakker: On the rise of cyanobacterial mats in the Caribbean. Brace yourself, cyanobacteria are coming!#ICRS2016 @cyanobacteria",FALSE,0,NA,2016-06-24 03:16:59,FALSE,NA,"746180292659003392",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MattTietbs47",0,FALSE,FALSE,NA,NA
"@steph_j_green gets a shout-out in Derek Hogan's #icrs2016 talk https://t.co/Xz9K2Zc15j",FALSE,0,"steph_j_green",2016-06-24 03:16:32,FALSE,NA,"746180177437155328","559835111","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","emilysdarling",0,FALSE,FALSE,NA,NA
"Looking forward to seeing everyone at the pa'ina tonight! #ICRS2016",FALSE,0,NA,2016-06-24 03:15:52,FALSE,NA,"746180008725491712",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MauiReefs",0,FALSE,FALSE,NA,NA
